Latitude,Longitude,wnv_species,WnvPresent,month,year,week,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise,Sunset,SnowFall
41.932094,-87.700117,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.932094,-87.700117,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.836644,-87.677737,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.836644,-87.677737,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.836644,-87.677737,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.857402,-87.694991,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.857402,-87.694991,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.857402,-87.694991,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.883284,-87.705085,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.94016,-87.794896,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.94016,-87.794896,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.800737,-87.71188000000001,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.800737,-87.71188000000001,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.800737,-87.71188000000001,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.944869,-87.832763,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.944869,-87.832763,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.948167,-87.730698,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.948167,-87.730698,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.82561,-87.726549,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.82561,-87.726549,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.94983,-87.69845699999999,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.94983,-87.69845699999999,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.822536,-87.66634300000001,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.822536,-87.66634300000001,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.953705,-87.733974,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.821582,-87.62779599999999,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.821582,-87.62779599999999,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.95469,-87.800991,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.95469,-87.800991,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.95469,-87.800991,0.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.958271,-87.702575,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.958271,-87.702575,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.958271,-87.702575,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.837084999999995,-87.729384,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.837084999999995,-87.729384,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.837084999999995,-87.729384,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.878114000000004,-87.629798,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.878114000000004,-87.629798,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.878114000000004,-87.629798,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.963976,-87.69181,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.963976,-87.69181,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.964242,-87.757639,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.964242,-87.757639,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.799282,-87.585487,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.799282,-87.585487,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.799282,-87.585487,0.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.979243,-87.750938,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.979243,-87.750938,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.962728000000006,-87.748367,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.801497999999995,-87.763416,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.801497999999995,-87.763416,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.803422999999995,-87.642984,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.803422999999995,-87.642984,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.798697,-87.736812,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.798697,-87.736812,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.798697,-87.736812,1.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.797616,-87.797894,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.797616,-87.797894,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.778296999999995,-87.752411,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.778296999999995,-87.752411,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.778296999999995,-87.752411,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.961743,-87.76007,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.984809000000006,-87.728492,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.984809000000006,-87.728492,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.986921,-87.689778,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.986921,-87.689778,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.990284,-87.797127,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.990284,-87.797127,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.960615999999995,-87.777189,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.960615999999995,-87.777189,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.942114000000004,-87.776385,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.942114000000004,-87.776385,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.991429,-87.747113,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.781416,-87.77653199999999,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.781416,-87.77653199999999,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.923738,-87.785288,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.923738,-87.785288,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.776156,-87.778927,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.776156,-87.778927,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.778748,-87.586427,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.970248,-87.787992,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.970248,-87.787992,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.999128999999996,-87.795585,2.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.999128999999996,-87.795585,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.772846,-87.740029,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.772846,-87.740029,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.77166,-87.703047,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.77166,-87.703047,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.77166,-87.703047,0.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.921177,-87.79518,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.921177,-87.79518,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.916265,-87.800515,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.916265,-87.800515,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.008314,-87.77792099999999,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.008314,-87.77792099999999,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.766202,-87.562889,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.766202,-87.562889,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.766202,-87.562889,0.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.011601,-87.81150600000001,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.011601,-87.81150600000001,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.759346,-87.745602,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.759346,-87.745602,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.01743,-87.68776899999999,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
42.01743,-87.68776899999999,0.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.754676,-87.612922,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.754676,-87.612922,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.754676,-87.612922,1.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.754292,-87.590773,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.754292,-87.590773,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.974089,-87.824812,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.974089,-87.824812,3.0,1,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.74785,-87.70271600000001,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.74785,-87.70271600000001,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.825902,-87.667827,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.825902,-87.667827,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.981964000000005,-87.812827,2.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.981964000000005,-87.812827,3.0,0,8,2007,34,129.5,103.5,116.5,105.0,108.0,0.0,19.0,0.005,43.84,44.855000000000004,5.55,26.5,9.0,18300,67500,0.0
41.750498,-87.605294,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.750498,-87.605294,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.750498,-87.605294,1.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.726465000000005,-87.585413,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.726465000000005,-87.585413,3.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.726465000000005,-87.585413,0.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.903002,-87.68826700000001,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.903002,-87.68826700000001,3.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.702723999999996,-87.536497,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.702723999999996,-87.536497,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.702723999999996,-87.536497,0.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.862292,-87.64886,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.869215999999994,-87.627561,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.869215999999994,-87.627561,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.673408,-87.599862,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.673408,-87.599862,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.740641,-87.546587,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.740641,-87.546587,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.737052,-87.54306700000001,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.737052,-87.54306700000001,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.678618,-87.559308,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.678618,-87.559308,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.720848,-87.666014,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.720848,-87.666014,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.720848,-87.666014,0.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.688324,-87.676709,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.731922,-87.677512,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.731922,-87.677512,3.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.704572,-87.56566600000001,2.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.704572,-87.56566600000001,3.0,1,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.704336,-87.70373599999999,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.704336,-87.70373599999999,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.682587,-87.707973,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.682587,-87.707973,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.680946,-87.535198,2.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
41.680946,-87.535198,3.0,0,8,2007,34,135.0,104.0,120.0,106.0,109.5,0.0,22.5,0.81,43.875,44.905,7.85,31.5,13.7,18360,67380,0.0
